X.J1.,X.19.12.16.,X.66.48672.
J9,08:11:38,55.183975
J10,08:11:38,47.783295
J11,08:11:38,48.339622
J11A,08:11:38,48.4645
J12,08:11:38,47.906727
J13,08:11:38,61.646072
J14,08:11:38,63.858967
J15,08:11:38,63.84024
J15A,08:11:38,65.81921
J16,08:11:38,62.53629
J17,08:11:38,65.41556
J18,08:11:38,59.072456
J19,08:11:38,64.36793
J20,08:11:38,68.76679
J21,08:11:38,60.951885
J21A,08:11:38,70
J22,08:11:38,70
J23,08:11:38,67.51784
J23A,08:11:38,61.83211
J24,08:11:38,61.515747
J24A,08:11:38,66.009605
J25,08:11:38,66.68699
J26,08:11:38,68.9722
J27,08:11:38,61.855534
J28,08:11:38,63.770885
J29,08:11:38,62.24003
J29A,08:11:38,49.59516
J30,08:11:38,50.011738
J31,08:11:38,45.395073
J32,08:11:38,29.726404
J33,08:11:38,48.207737
J34,08:11:38,48.605007
J35,08:11:38,60.894375
J35A,08:11:38,66.31854
J36,08:11:38,65.175186
J37,08:11:38,68.16621
J38,08:11:38,70
J39,08:11:38,70
J40,08:11:38,69.93389
J41,08:11:38,64.1184
J42,08:11:38,57.856373
J43|44,08:11:38,27.581724
J45,08:11:38,27.340334
J46,08:11:38,47.87007
J47,08:11:38,58.408894
J48,08:11:38,J48
X.J1.,X.11.11.39.,X.57.78752.
J1,11:11:39,57.78752
J2,11:11:39,70
J4,11:11:39,67.49199
J5,11:11:39,62.887493
J6,11:11:39,60.894375
J6A,11:11:39,59.03026
J7,11:11:39,58.615223
J8,11:11:39,59.645344
J9,11:11:39,55.12346
J10,11:11:39,47.099636
J11,11:11:39,49.94908
J11A,11:11:39,52.934505
J12,11:11:39,52.98718
J13,11:11:39,64.68777
J14,11:11:39,60.05822
J15,11:11:39,62.5975
J15A,11:11:39,60.783123
J16,11:11:39,61.034145
J17,11:11:39,67.55787
J18,11:11:39,65.19076
J19,11:11:39,70
J20,11:11:39,67.94004
J21,11:11:39,58.494217
J21A,11:11:39,62.211826
J22,11:11:39,66.011894
J23,11:11:39,66.416176
J23A,11:11:39,68.3622
J24,11:11:39,62.758495
J24A,11:11:39,62.56988
J25,11:11:39,64.50217
J26,11:11:39,65.24397
J27,11:11:39,66.10564
J28,11:11:39,63.07813
J29,11:11:39,65.57941
J29A,11:11:39,54.56613
J30,11:11:39,53.141487
J31,11:11:39,66.836784
J32,11:11:39,51.364407
J33,11:11:39,43.36429
J34,11:11:39,22.506016
J35,11:11:39,61.515747
J35A,11:11:39,67.56129
J36,11:11:39,64.27775
J37,11:11:39,62.593727
J38,11:11:39,70
J39,11:11:39,69.345024
J40,11:11:39,69.45305
J41,11:11:39,67.30336
J42,11:11:39,70
J43|44,11:11:39,65.30077
J45,11:11:39,56.544777
J46,11:11:39,54.182705
J47,11:11:39,55.302032
J48,11:11:39,J48
X.J1.,X.14.11.40.,X.62.13712.
J1,14:11:40,62.13712
J2,14:11:40,63.854027
J4,14:11:40,62.849537
J5,14:11:40,60.62775
J6,14:11:40,62.75849
J6A,14:11:40,58.662643
J7,14:11:40,56.338448
J8,14:11:40,58.993862
J9,14:11:40,34.380447
J10,14:11:40,38.404884
J11,14:11:40,52.68922
J11A,14:11:40,45.308746
J12,14:11:40,48.300594
J13,14:11:40,61.58091
J14,14:11:40,62.63759
J15,14:11:40,65.75025
J15A,14:11:40,64.001236
J16,14:11:40,65.04915
J17,14:11:40,66.143555
J18,14:11:40,66.72975
J19,14:11:40,64.2208
J20,14:11:40,63.932774
J21,14:11:40,59.963257
J21A,14:11:40,67.43063
J22,14:11:40,65.86535
J23,14:11:40,63.591484
J23A,14:11:40,63.86578
J24,14:11:40,64.001236
J24A,14:11:40,62.902744
J25,14:11:40,66.176575
J26,14:11:40,65.11933
J27,14:11:40,67.70881
J28,14:11:40,64.477554
J29,14:11:40,62.083694
J29A,14:11:40,43.725056
J30,14:11:40,49.470818
J31,14:11:40,61.74913
J32,14:11:40,49.500294
J33,14:11:40,48.009388
J34,14:11:40,46.25757
J35,14:11:40,55.302036
J35A,14:11:40,61.95184
J36,14:11:40,60.894375
J37,14:11:40,62.409096
J38,14:11:40,61.988945
J39,14:11:40,63.131313
J40,14:11:40,61.656273
J41,14:11:40,66.17779
J42,14:11:40,66.33642
J43|44,14:11:40,66.02154
J45,14:11:40,47.22421
J46,14:11:40,47.513184
J47,14:11:40,54.68066
J48,14:11:40,J48
X.J1.,X.17.11.41.,X.65.86535.
J1,17:11:41,65.86535
J2,17:11:41,68.41333
J4,17:11:41,66.645035
J5,17:11:41,60.07088
J6,17:11:41,64.622604
J6A,17:11:41,59.59633
J7,17:11:41,52.818928
J8,17:11:41,40.95244
J9,17:11:41,18.602282
J10,17:11:41,37.782032
J11,17:11:41,46.96955
J11A,17:11:41,47.259212
J12,17:11:41,48.5281
J13,17:11:41,55.69301
J14,17:11:41,60.28715
J15,17:11:41,58.086914
J15A,17:11:41,62.517017
J16,17:11:41,65.6462
J17,17:11:41,65.71542
J18,17:11:41,64.543274
J19,17:11:41,67.80413
J20,17:11:41,70
J21,17:11:41,50.30664
J21A,17:11:41,67.72947
J22,17:11:41,70
J23,17:11:41,62.886063
J23A,17:11:41,61.70803
J24,17:11:41,65.24397
J24A,17:11:41,62.75849
J25,17:11:41,66.68699
J26,17:11:41,67.72946
J27,17:11:41,62.236614
J28,17:11:41,67.51371
J29,17:11:41,66.227486
J29A,17:11:41,53.83022
J30,17:11:41,54.611267
J31,17:11:41,65.96307
J32,17:11:41,48.7416
J33,17:11:41,47.51762
J34,17:11:41,48.12169
J35,17:11:41,64.622604
J35A,17:11:41,67.07388
J36,17:11:41,69.731606
J37,17:11:41,70
J38,17:11:41,70
J39,17:11:41,67.23236
J40,17:11:41,68.01051
J41,17:11:41,67.88568
J42,17:11:41,67.59176
J43|44,17:11:41,36.422916
J45,17:11:41,29.825819
J46,17:11:41,47.537685
J47,17:11:41,54.68066
J48,17:11:41,J48
X.J1.,X.20.11.42.,X.64.001236.
J1,20:11:42,64.001236
J2,20:11:42,65.987854
J4,20:11:42,70
J5,20:11:42,68.87545
J6,20:11:42,64.001236
J6A,20:11:42,62.517754
J7,20:11:42,53.236336
J8,20:11:42,62.457153
J9,20:11:42,56.666122
J10,20:11:42,48.34238
J11,20:11:42,47.88293
J11A,20:11:42,48.834026
J12,20:11:42,48.751335
J13,20:11:42,59.12568
J14,20:11:42,63.93597
J15,20:11:42,67.72946
J15A,20:11:42,67.951965
J16,20:11:42,69.5142
J17,20:11:42,68.67234
J18,20:11:42,66.67703
J19,20:11:42,65.39109
J20,20:11:42,61.760555
J21,20:11:42,56.251648
J21A,20:11:42,40.99971
J22,20:11:42,66.074776
J23,20:11:42,67.447296
J23A,20:11:42,61.22211
J24,20:11:42,60.894375
J24A,20:11:42,60.922146
J25,20:11:42,67.50772
J26,20:11:42,69.467064
J27,20:11:42,65.20269
J28,20:11:42,65.48618
J29,20:11:42,53.777283
J29A,20:11:42,49.36609
J30,20:11:42,52.009678
J31,20:11:42,64.87494
J32,20:11:42,49.98434
J33,20:11:42,49.46381
J34,20:11:42,47.155045
J35,20:11:42,62.75849
J35A,20:11:42,68.9722
J36,20:11:42,68.5581
J37,20:11:42,56.12994
J38,20:11:42,61.246437
J39,20:11:42,51.698086
J40,20:11:42,60.835106
J41,20:11:42,59.69069
J42,20:11:42,57.35352
J43|44,20:11:42,69.0148
J45,20:11:42,51.57381
J46,20:11:42,50.46005
J47,20:11:42,62.75849
J48,20:11:42,J48
X.J1.,X.23.11.43.,X.0.
J1,23:11:43,0
J2,23:11:43,0
J4,23:11:43,8.311523
J5,23:11:43,66.35772
J6,23:11:43,61.515743
J6A,23:11:43,66.92916
J7,23:11:43,56.13211
J8,23:11:43,68.7921
J9,23:11:43,62.639988
J10,23:11:43,52.816547
J11,23:11:43,50.825108
J11A,23:11:43,48.994614
J12,23:11:43,49.998352
J13,23:11:43,58.66954
J14,23:11:43,60.89785
J15,23:11:43,56.65987
J15A,23:11:43,57.546043
J16,23:11:43,63.343796
J17,23:11:43,63.01505
J18,23:11:43,62.99318
J19,23:11:43,61.662865
J20,23:11:43,65.21492
J21,23:11:43,54.793808
J21A,23:11:43,43.18636
J22,23:11:43,63.449673
J23,23:11:43,66.20455
J23A,23:11:43,70
J24,23:11:43,67.72946
J24A,23:11:43,64.7225
J25,23:11:43,69.17473
J26,23:11:43,70
J27,23:11:43,70
J28,23:11:43,65.96102
J29,23:11:43,58.252563
J29A,23:11:43,48.00881
J30,23:11:43,50.245724
J31,23:11:43,62.21589
J32,23:11:43,49.709694
J33,23:11:43,50.399815
J34,23:11:43,49.709694
J35,23:11:43,68.35083
J35A,23:11:43,70
J36,23:11:43,68.282036
J37,23:11:43,60.34253
J38,23:11:43,58.05098
J39,23:11:43,55.17776
J40,23:11:43,54.000023
J41,23:11:43,55.710358
J42,23:11:43,55.766098
J43|44,23:11:43,59.70843
J45,23:11:43,46.60284
J46,23:11:43,48.700428
J47,23:11:43,53.437923
J48,23:11:43,J48
X.J1.,X.02.11.44.,X.0.
J1,02:11:44,0
J2,02:11:44,0
J4,02:11:44,7.9948945
J5,02:11:44,63.34761
J6,02:11:44,61.515743
J6A,02:11:44,63.197685
J7,02:11:44,57.16615
J8,02:11:44,56.87991
J9,02:11:44,53.49889
J10,02:11:44,48.52924
J11,02:11:44,51.63324
J11A,02:11:44,51.67569
J12,02:11:44,49.76657
J13,02:11:44,52.520992
J14,02:11:44,55.79525
J15,02:11:44,55.071846
J15A,02:11:44,56.832397
J16,02:11:44,54.601284
J17,02:11:44,55.92341
J18,02:11:44,57.385254
J19,02:11:44,70
J20,02:11:44,68.08214
J21,02:11:44,60.647556
J21A,02:11:44,52.54142
J22,02:11:44,56.6844
J23,02:11:44,55.852863
J23A,02:11:44,55.460217
J24,02:11:44,54.680664
J24A,02:11:44,55.157784
J25,02:11:44,58.537525
J26,02:11:44,55.36436
J27,02:11:44,63.901733
J28,02:11:44,56.78893
J29,02:11:44,52.686935
J29A,02:11:44,48.581486
J30,02:11:44,50.081127
J31,02:11:44,55.53542
J32,02:11:44,48.60428
J33,02:11:44,50.482243
J34,02:11:44,49.571644
J35,02:11:44,52.81655
J35A,02:11:44,62.288185
J36,02:11:44,60.895275
J37,02:11:44,60.89438
J38,02:11:44,61.080124
J39,02:11:44,58.160347
J40,02:11:44,64.68188
J41,02:11:44,58.913094
J42,02:11:44,64.30398
J43|44,02:11:44,60.258804
J45,02:11:44,50.95244
J46,02:11:44,49.08832
J47,02:11:44,52.19518
J48,02:11:44,J48
X.J1.,X.05.11.45.,X.66.48672.
J1,05:11:45,66.48672
J2,05:11:45,70
J4,05:11:45,67.34556
J5,05:11:45,65.9621
J6,05:11:45,67.72946
J6A,05:11:45,58.470703
J7,05:11:45,54.68185
J8,05:11:45,57.454906
J9,05:11:45,57.64809
J10,05:11:45,50.206493
J11,05:11:45,49.709694
J11A,05:11:45,48.76715
J12,05:11:45,49.600212
J13,05:11:45,60.663975
J14,05:11:45,60.95477
J15,05:11:45,60.181213
J15A,05:11:45,63.287586
J16,05:11:45,64.35709
J17,05:11:45,70
J18,05:11:45,66.39409
J19,05:11:45,54.388645
J20,05:11:45,62.30828
J21,05:11:45,63.190556
J21A,05:11:45,56.446373
J22,05:11:45,62.48617
J23,05:11:45,63.789608
J23A,05:11:45,61.368927
J24,05:11:45,60.273003
J24A,05:11:45,63.36327
J25,05:11:45,70
J26,05:11:45,62.569656
J27,05:11:45,66.826515
J28,05:11:45,66.34885
J29,05:11:45,63.223537
J29A,05:11:45,50.101994
J30,05:11:45,49.419426
J31,05:11:45,62.75849
J32,05:11:45,51.920532
J33,05:11:45,50.460674
J34,05:11:45,48.605007
J35,05:11:45,57.16615
J35A,05:11:45,60.726204
J36,05:11:45,66.76278
J37,05:11:45,70
J38,05:11:45,67.407715
J39,05:11:45,64.87115
J40,05:11:45,69.172
J41,05:11:45,57.649075
J42,05:11:45,56.921665
J43|44,05:11:45,58.07691
J45,05:11:45,50.95244
J46,05:11:45,48.36803
J47,05:11:45,56.544777
J48,05:11:45,J48
X.J1.,X.08.11.46.,X.70.
J1,08:11:46,70
J2,08:11:46,64.372894
J4,08:11:46,68.216286
J5,08:11:46,68.87545
J6,08:11:46,63.37986
J6A,08:11:46,60.02576
J7,08:11:46,55.305595
J8,08:11:46,61.219078
J9,08:11:46,60.31545
J10,08:11:46,50.578728
J11,08:11:46,48.174942
J11A,08:11:46,47.473602
J12,08:11:46,47.906727
J13,08:11:46,61.776398
J14,08:11:46,63.79133
J15,08:11:46,62.482403
J15A,08:11:46,64.33499
J16,08:11:46,64.204445
J17,08:11:46,62.565258
J18,08:11:46,64.70421
J19,08:11:46,65.24397
J20,08:11:46,67.421364
J21,08:11:46,59.279453
J21A,08:11:46,65.09455
J22,08:11:46,66.626335
J23,08:11:46,63.86015
J23A,08:11:46,63.877148
J24,08:11:46,65.86535
J24A,08:11:46,63.812622
J25,08:11:46,63.568718
J26,08:11:46,65.804886
J27,08:11:46,69.71372
J28,08:11:46,69.601555
J29,08:11:46,65.96825
J29A,08:11:46,49.08833
J30,08:11:46,50.011738
J31,08:11:46,62.253815
J32,08:11:46,40.85951
J33,08:11:46,47.961853
J34,08:11:46,49.08833
J35,08:11:46,55.92341
J35A,08:11:46,59.93666
J36,08:11:46,62.75849
J37,08:11:46,65.86535
J38,08:11:46,66.36535
J39,08:11:46,63.37986
J40,08:11:46,60.89437
J41,08:11:46,63.20587
J42,08:11:46,64.43867
J43|44,08:11:46,33.619644
J45,08:11:46,28.583075
J46,08:11:46,47.84558
J47,08:11:46,55.302032
J48,08:11:46,J48
X.J1.,X.11.11.47.,X.56.544777.
J1,11:11:47,56.544777
J2,11:11:47,58.15946
J4,11:11:47,65.109436
J5,11:11:47,60.402008
J6,11:11:47,60.894375
J6A,11:11:47,60.33807
J7,11:11:47,56.961006
J8,11:11:47,61.013454
J9,11:11:47,58.030064
J10,11:11:47,51.69838
J11,11:11:47,51.77584
J11A,11:11:47,52.96406
J12,11:11:47,48.637585
J13,11:11:47,62.888817
J14,11:11:47,64.31154
J15,11:11:47,67.22318
J15A,11:11:47,67.33059
J16,11:11:47,62.464157
J17,11:11:47,64.27944
J18,11:11:47,66.60823
J19,11:11:47,70
J20,11:11:47,67.69523
J21,11:11:47,61.77664
J21A,11:11:47,68.972206
J22,11:11:47,70
J23,11:11:47,68.54894
J23A,11:11:47,64.012596
J24,11:11:47,63.37986
J24A,11:11:47,62.902744
J25,11:11:47,64.97516
J26,11:11:47,65.86535
J27,11:11:47,65.70391
J28,11:11:47,66.09581
J29,11:11:47,62.13712
J29A,11:11:47,54.05929
J30,11:11:47,51.295094
J31,11:11:47,63.982277
J32,11:11:47,49.709694
J33,11:11:47,48.5015
J34,11:11:47,48.12169
J35,11:11:47,59.030262
J35A,11:11:47,65.71428
J36,11:11:47,61.032856
J37,11:11:47,60.08838
J38,11:11:47,67.744316
J39,11:11:47,65.74107
J40,11:11:47,63.882694
J41,11:11:47,63.34081
J42,11:11:47,64.23212
J43|44,11:11:47,64.02963
J45,11:11:47,48.466953
J46,11:11:47,47.84558
J47,11:11:47,54.68066
J48,11:11:47,J48
X.J1.,X.14.11.49.,X.65.86535.
J1,14:11:49,65.86535
J2,14:11:49,65.61758
J4,14:11:49,63.391754
J5,14:11:49,62.233868
J6,14:11:49,62.75849
J6A,14:11:49,60.33807
J7,14:11:49,64.4139
J8,14:11:49,55.63429
J9,14:11:49,21.89041
J10,14:11:49,38.404884
J11,14:11:49,52.68922
J11A,14:11:49,51.689037
J12,14:11:49,49.31583
J13,14:11:49,61.220184
J14,14:11:49,64.001236
J15,14:11:49,64.8069
J15A,14:11:49,66.199104
J16,14:11:49,64.263695
J17,14:11:49,64.77253
J18,14:11:49,64.79545
J19,14:11:49,65.31643
J20,14:11:49,64.75954
J21,14:11:49,58.80244
J21A,14:11:49,64.94514
J22,14:11:49,63.868538
J23,14:11:49,64.9618
J23A,14:11:49,63.560776
J24,14:11:49,67.72946
J24A,14:11:49,64.550476
J25,14:11:49,66.65842
J26,14:11:49,68.10154
J27,14:11:49,63.23907
J28,14:11:49,63.67635
J29,14:11:49,61.046764
J29A,14:11:49,43.578976
J30,14:11:49,51.635544
J31,14:11:49,59.263645
J32,14:11:49,50.74304
J33,14:11:49,49.46381
J34,14:11:49,47.22421
J35,14:11:49,60.273006
J35A,14:11:49,68.9722
J36,14:11:49,65.17473
J37,14:11:49,70
J38,14:11:49,68.03142
J39,14:11:49,66.98382
J40,14:11:49,65.66554
J41,14:11:49,65.6523
J42,14:11:49,67.88018
J43|44,14:11:49,64.34742
J45,14:11:49,47.84558
J46,14:11:49,47.72217
J47,14:11:49,55.923405
J48,14:11:49,J48
X.J1.,X.17.11.50.,X.36.039528.
J1,17:11:50,36.039528
J2,17:11:50,51.362904
J4,17:11:50,65.176704
J5,17:11:50,63.01649
J6,17:11:50,62.13712
J6A,17:11:50,52.57256
J7,17:11:50,43.49954
J8,17:11:50,22.614622
J9,17:11:50,19.284475
J10,17:11:50,37.099857
J11,17:11:50,50.989788
J11A,17:11:50,48.450882
J12,17:11:50,48.300594
J13,17:11:50,64.94842
J14,17:11:50,67.8629
J15,17:11:50,66.53261
J15A,17:11:50,60.89437
J16,17:11:50,57.77723
J17,17:11:50,66.33679
J18,17:11:50,64.22678
J19,17:11:50,66.92363
J20,17:11:50,23.796806
J21,17:11:50,59.766644
J21A,17:11:50,70
J22,17:11:50,70
J23,17:11:50,70
J23A,17:11:50,67.89901
J24,17:11:50,67.108086
J24A,17:11:50,55.87905
J25,17:11:50,55.91515
J26,17:11:50,42.81788
J27,17:11:50,45.39766
J28,17:11:50,58.229404
J29,17:11:50,60.608433
J29A,17:11:50,47.84558
J30,17:11:50,49.279922
J31,17:11:50,63.360905
J32,17:11:50,51.920532
J33,17:11:50,48.79491
J34,17:11:50,48.605007
J35,17:11:50,62.13712
J35A,17:11:50,66.620674
J36,17:11:50,70
J37,17:11:50,70
J38,17:11:50,70
J39,17:11:50,67.97801
J40,17:11:50,68.01051
J41,17:11:50,70
J42,17:11:50,67.58174
J43|44,17:11:50,35.137577
J45,17:11:50,31.06856
J46,17:11:50,47.758755
J47,17:11:50,54.68066
J48,17:11:50,J48
X.J1.,X.20.11.51.,X.59.651634.
J1,20:11:51,59.651634
J2,20:11:51,65.23845
J4,20:11:51,70
J5,20:11:51,67.600464
J6,20:11:51,63.37986
J6A,20:11:51,56.54803
J7,20:11:51,53.440296
J8,20:11:51,63.562935
J9,20:11:51,60.315
J10,20:11:51,50.206493
J11,20:11:51,50.952435
J11A,20:11:51,47.963535
J12,20:11:51,48.637585
J13,20:11:51,59.91228
J14,20:11:51,59.72383
J15,20:11:51,54.795757
J15A,20:11:51,60.07767
J16,20:11:51,64.32522
J17,20:11:51,64.77253
J18,20:11:51,63.41699
J19,20:11:51,70
J20,20:11:51,68.316605
J21,20:11:51,66.75542
J21A,20:11:51,64.09965
J22,20:11:51,69.66338
J23,20:11:51,68.28029
J23A,20:11:51,63.549408
J24,20:11:51,60.894375
J24A,20:11:51,64.18984
J25,20:11:51,62.815678
J26,20:11:51,62.822678
J27,20:11:51,68.47097
J28,20:11:51,65.31776
J29,20:11:51,53.026295
J29A,20:11:51,47.731045
J30,20:11:51,50.667698
J31,20:11:51,61.26341
J32,20:11:51,47.433613
J33,20:11:51,45.545464
J34,20:11:51,48.12169
J35,20:11:51,62.13712
J35A,20:11:51,67.108086
J36,20:11:51,70
J37,20:11:51,59.810547
J38,20:11:51,67.822044
J39,20:11:51,42.377518
J40,20:11:51,63.94196
J41,20:11:51,56.38856
J42,20:11:51,61.37017
J43|44,20:11:51,63.711853
J45,20:11:51,50.331066
J46,20:11:51,49.94317
J47,20:11:51,57.16615
J48,20:11:51,J48
X.J1.,X.23.11.52.,X.58.408894.
J1,23:11:52,58.408894
J2,23:11:52,70
J4,23:11:52,64.59883
J5,23:11:52,60.19988
J6,23:11:52,62.75849
J6A,23:11:52,63.513245
J7,23:11:52,54.47196
J8,23:11:52,31.11664
J9,23:11:52,0
J10,23:11:52,4.920527
J11,23:11:52,53.205345
J11A,23:11:52,56.311596
J12,23:11:52,50.78608
J13,23:11:52,60.172928
J14,23:11:52,62.00592
J15,23:11:52,63.655945
J15A,23:11:52,60.09664
J16,23:11:52,54.998955
J17,23:11:52,60.229706
J18,23:11:52,60.808105
J19,23:11:52,62.758495
J20,23:11:52,59.5147
J21,23:11:52,59.149685
J21A,23:11:52,58.161068
J22,23:11:52,62.339622
J23,23:11:52,58.818634
J23A,23:11:52,56.251137
J24,23:11:52,57.16615
J24A,23:11:52,58.076027
J25,23:11:52,59.533127
J26,23:11:52,68.288506
J27,23:11:52,66.46607
J28,23:11:52,63.77727
J29,23:11:52,52.378216
J29A,23:11:52,51.459274
J30,23:11:52,53.485134
J31,23:11:52,62.15608
J32,23:11:52,48.257553
J33,23:11:52,50.482243
J34,23:11:52,49.985798
J35,23:11:52,62.75849
J35A,23:11:52,65.697174
J36,23:11:52,70
J37,23:11:52,53.40227
J38,23:11:52,70
J39,23:11:52,60.64583
J40,23:11:52,60.413532
J41,23:11:52,46.73778
J42,23:11:52,70
J43|44,23:11:52,69.171
J45,23:11:52,52.81655
J46,23:11:52,49.08832
J47,23:11:52,55.923405
J48,23:11:52,J48
X.J1.,X.02.11.53.,X.57.78752.
J1,02:11:53,57.78752
J2,02:11:53,52.81655
J4,02:11:53,57.73214
J5,02:11:53,59.449505
J6,02:11:53,64.622604
J6A,02:11:53,64.44042
J7,02:11:53,55.302032
J8,02:11:53,53.384
J9,02:11:53,0
J10,02:11:53,4.920527
J11,02:11:53,50.11376
J11A,02:11:53,51.244328
J12,02:11:53,52.024548
J13,02:11:53,60.43358
J14,02:11:53,59.306007
J15,02:11:53,59.559845
J15A,02:11:53,64.001236
J16,02:11:53,58.735928
J17,02:11:53,53.39462
J18,02:11:53,56.823547
J19,02:11:53,56.142975
J20,02:11:53,65.933815
J21,02:11:53,59.276062
J21A,02:11:53,56.296955
J22,02:11:53,57.03345
J23,02:11:53,57.223186
J23A,02:11:53,56.56751
J24,02:11:53,60.894375
J24A,02:11:53,57.354763
J25,02:11:53,56.915268
J26,02:11:53,61.765045
J27,02:11:53,67.46852
J28,02:11:53,59.869667
J29,02:11:53,55.43165
J29A,02:11:53,50.21653
J30,02:11:53,50.388626
J31,02:11:53,56.273483
J32,02:11:53,55.236794
J33,02:11:53,50.00311
J34,02:11:53,49.709694
J35,02:11:53,67.108086
J35A,02:11:53,63.699104
J36,02:11:53,60.963615
J37,02:11:53,56.37008
J38,02:11:53,56.92809
J39,02:11:53,54.929214
J40,02:11:53,49.709698
J41,02:11:53,53.711304
J42,02:11:53,55.34827
J43|44,02:11:53,51.934193
J45,02:11:53,52.19518
J46,02:11:53,49.525208
J47,02:11:53,52.19518
J48,02:11:53,J48
X.J1.,X.05.11.54.,X.67.108086.
J1,05:11:54,67.108086
J2,05:11:54,67.68945
J4,05:11:54,68.66746
J5,05:11:54,63.01649
J6,05:11:54,64.622604
J6A,05:11:54,64.49573
J7,05:11:54,60.480526
J8,05:11:54,61.278397
J9,05:11:54,58.95166
J10,05:11:54,52.94112
J11,05:11:54,53.018585
J11A,05:11:54,53.539806
J12,05:11:54,52.81655
J13,05:11:54,62.75849
J14,05:11:54,63.009956
J15,05:11:54,61.745934
J15A,05:11:54,61.116875
J16,05:11:54,63.4209
J17,05:11:54,64.77253
J18,05:11:54,54.286736
J19,05:11:54,55.1198
J20,05:11:54,58.785458
J21,05:11:54,60.018894
J21A,05:11:54,64.721016
J22,05:11:54,64.755295
J23,05:11:54,65.4556
J23A,05:11:54,58.713898
J24,05:11:54,55.302036
J24A,05:11:54,55.59054
J25,05:11:54,57.3227
J26,05:11:54,57.912167
J27,05:11:54,61.594604
J28,05:11:54,68.12675
J29,05:11:54,67.72946
J29A,05:11:54,53.257538
J30,05:11:54,54.740417
J31,05:11:54,58.427853
J32,05:11:54,50.95244
J33,05:11:54,49.1704
J34,05:11:54,49.985798
J35,05:11:54,57.78752
J35A,05:11:54,66.150375
J36,05:11:54,67.384605
J37,05:11:54,59.56429
J38,05:11:54,62.902683
J39,05:11:54,60.770107
J40,05:11:54,55.40527
J41,05:11:54,57.283314
J42,05:11:54,65.32313
J43|44,05:11:54,58.68408
J45,05:11:54,52.19518
J46,05:11:54,48.38696
J47,05:11:54,52.81655
J48,05:11:54,J48
X.J1.,X.08.11.55.,X.66.48672.
J1,08:11:55,66.48672
J2,08:11:55,70
J4,08:11:55,69.989365
J5,08:11:55,67.98746
J6,08:11:55,68.9722
J6A,08:11:55,61.463696
J7,08:11:55,50.75322
J8,08:11:55,60.82877
J9,08:11:55,55.644554
J10,08:11:55,51.077007
J11,08:11:55,52.68922
J11A,08:11:55,46.206615
J12,08:11:55,26.62656
J13,08:11:55,62.888817
J14,08:11:55,62.9804
J15,08:11:55,62.551605
J15A,08:11:55,67.664345
J16,08:11:55,66.42747
J17,08:11:55,65.69376
J18,08:11:55,65.50944
J19,08:11:55,63.19763
J20,08:11:55,69.388176
J21,08:11:55,59.033657
J21A,08:11:55,65.468094
J22,08:11:55,66.76596
J23,08:11:55,67.17863
J23A,08:11:55,65.72989
J24,08:11:55,68.35083
J24A,08:11:55,67.180214
J25,08:11:55,70
J26,08:11:55,70
J27,08:11:55,69.71372
J28,08:11:55,70
J29,08:11:55,69.66978
J29A,08:11:55,50.60883
J30,08:11:55,54.091053
J31,08:11:55,36.248074
J32,08:11:55,27.515566
J33,08:11:55,48.829453
J34,08:11:55,49.709694
J35,08:11:55,64.001236
J35A,08:11:55,70
J36,08:11:55,70
J37,08:11:55,69.24418
J38,08:11:55,66.96015
J39,08:11:55,64.871155
J40,08:11:55,63.15809
J41,08:11:55,61.011543
J42,08:11:55,48.729473
J43|44,08:11:55,10.852696
J45,08:11:55,34.175415
J46,08:11:55,48.159054
J47,08:11:55,57.16615
J48,08:11:55,J48
X.J1.,X.11.11.56.,X.67.72946.
J1,11:11:56,67.72946
J2,11:11:56,63.689304
J4,11:11:56,64.54344
J5,11:11:56,63.145485
J6,11:11:56,66.48672
J6A,11:11:56,59.21895
J7,11:11:56,58.617596
J8,11:11:56,60.59978
J9,11:11:56,58.19086
J10,11:11:56,50.45416
J11,11:11:56,48.174942
J11A,11:11:56,47.377167
J12,11:11:56,51.293697
J13,11:11:56,61.0247
J14,11:11:56,60.764225
J15,11:11:56,62.758488
J15A,11:11:56,66.310356
J16,11:11:56,65.46007
J17,11:11:56,66.82988
J18,11:11:56,55.72704
J19,11:11:56,62.246902
J20,11:11:56,67.72946
J21,11:11:56,61.233818
J21A,11:11:56,66.08948
J22,11:11:56,68.42064
J23,11:11:56,65.51264
J23A,11:11:56,60.758926
J24,11:11:56,60.894375
J24A,11:11:56,59.57951
J25,11:11:56,59.069523
J26,11:11:56,62.822678
J27,11:11:56,67.96975
J28,11:11:56,65.065056
J29,11:11:56,54.394726
J29A,11:11:56,44.967796
J30,11:11:56,48.35524
J31,11:11:56,59.98275
J32,11:11:56,52.332504
J33,11:11:56,50.00311
J34,11:11:56,48.3289
J35,11:11:56,57.78752
J35A,11:11:56,66.16747
J36,11:11:56,66.34868
J37,11:11:56,68.16621
J38,11:11:56,69.32895
J39,11:11:56,67.72946
J40,11:11:56,66.76776
J41,11:11:56,65.6523
J42,11:11:56,64.594696
J43|44,11:11:56,60.619186
J45,11:11:56,48.466953
J46,11:11:56,48.94042
J47,11:11:56,53.437923
J48,11:11:56,J48
X.J1.,X.14.11.57.,X.70.
J1,14:11:57,70
J2,14:11:57,70
J4,14:11:57,68.28356
J5,14:11:57,69.0367
J6,14:11:57,65.86535
J6A,14:11:57,60.650383
J7,14:11:57,56.338448
